event_label	onset	offset	filename
Vacuum_cleaner	0.0	9.826031746031745	Y00pbt6aJV8Y_350.000_360.000.wav
Frying	0.0	10.01142857142857	Y02sD1KJeoGA_50.000_60.000.wav
Frying	8.157460317460316	10.01142857142857	Y0bjUq9XMMmQ_30.000_40.000.wav
Running_water	0.0	8.157460317460316	Y0bjUq9XMMmQ_30.000_40.000.wav
Cat	0.6488888888888888	0.9269841269841269	Y0cH_NlhhMAs_30.000_40.000.wav
Cat	9.826031746031745	10.01142857142857	Y0cH_NlhhMAs_30.000_40.000.wav
Dog	2.5955555555555554	5.005714285714285	Y0cH_NlhhMAs_30.000_40.000.wav
Running_water	1.6685714285714284	7.323174603174603	Y0eh_N-cmcuI_350.000_360.000.wav
Speech	7.786666666666666	10.01142857142857	Y0eh_N-cmcuI_350.000_360.000.wav
Cat	6.3034920634920635	7.045079365079364	Y0hAK5f1tDok_30.000_40.000.wav
Electric_shaver_toothbrush	0.0	6.581587301587301	Y0j-mPw3WpVw_10.000_20.000.wav
Electric_shaver_toothbrush	7.972063492063492	10.01142857142857	Y0j-mPw3WpVw_10.000_20.000.wav
Speech	1.205079365079365	1.761269841269841	Y0j-mPw3WpVw_10.000_20.000.wav
Blender	9.084444444444443	10.01142857142857	Y0kAaPH2wrvM_140.000_150.000.wav
Speech	2.039365079365079	4.913015873015873	Y0kAaPH2wrvM_140.000_150.000.wav
Speech	7.23047619047619	8.899047619047618	Y0kAaPH2wrvM_140.000_150.000.wav
Vacuum_cleaner	0.0	2.41015873015873	Y0kAaPH2wrvM_140.000_150.000.wav
Vacuum_cleaner	3.059047619047619	6.581587301587301	Y0kAaPH2wrvM_140.000_150.000.wav
Electric_shaver_toothbrush	4.078730158730158	4.634920634920634	Y0KarxIguv18_180.000_190.000.wav
Electric_shaver_toothbrush	5.005714285714285	10.01142857142857	Y0KarxIguv18_180.000_190.000.wav
Dog	0.0	7.23047619047619	Y0lNm9pXXHxA_0.000_9.000.wav
Dog	8.250158730158729	8.528253968253967	Y0lNm9pXXHxA_0.000_9.000.wav
Speech	6.581587301587301	7.972063492063492	Y0lNm9pXXHxA_0.000_9.000.wav
Running_water	2.41015873015873	10.01142857142857	Y0plDocPM9Ig_80.000_90.000.wav
Cat	1.6685714285714284	2.780952380952381	Y0q87keOtUNQ_21.000_31.000.wav
Cat	3.615238095238095	4.634920634920634	Y0q87keOtUNQ_21.000_31.000.wav
Cat	5.932698412698413	6.581587301587301	Y0q87keOtUNQ_21.000_31.000.wav
Dog	9.177142857142856	9.547936507936507	Y0q87keOtUNQ_21.000_31.000.wav
Running_water	0.0	0.6488888888888888	Y0sYcEVTfF2E_0.000_10.000.wav
Running_water	4.171428571428571	9.455238095238094	Y0sYcEVTfF2E_0.000_10.000.wav
Speech	0.7415873015873016	2.1320634920634918	Y0sYcEVTfF2E_0.000_10.000.wav
Speech	2.41015873015873	4.542222222222222	Y0sYcEVTfF2E_0.000_10.000.wav
Running_water	0.0	5.932698412698413	Y0um2ui52eyo_60.000_70.000.wav
Cat	0.0	0.27809523809523806	Y0UN02RkbG_U_7.000_17.000.wav
Cat	1.4831746031746031	2.9663492063492063	Y0UN02RkbG_U_7.000_17.000.wav
Cat	3.7079365079365076	4.634920634920634	Y0UN02RkbG_U_7.000_17.000.wav
Cat	7.508571428571428	8.157460317460316	Y0UN02RkbG_U_7.000_17.000.wav
Running_water	0.0	2.5028571428571427	Y0_WMZB4Xc5o_30.000_40.000.wav
Running_water	2.317460317460317	10.01142857142857	Y-0X1juZHG6I_30.000_40.000.wav
Frying	0.0	7.415873015873015	Y0xciMnHCZL0_30.000_40.000.wav
Cat	0.0	1.0196825396825395	Y0XMeGiszPYE_30.000_40.000.wav
Cat	1.761269841269841	3.522539682539682	Y0XMeGiszPYE_30.000_40.000.wav
Cat	7.323174603174603	8.250158730158729	Y0XMeGiszPYE_30.000_40.000.wav
Cat	9.455238095238094	10.01142857142857	Y0XMeGiszPYE_30.000_40.000.wav
Cat	1.2977777777777777	1.761269841269841	Y0zjb1cI6aEs_13.000_23.000.wav
Cat	2.688253968253968	3.4298412698412695	Y0zjb1cI6aEs_13.000_23.000.wav
Cat	4.82031746031746	5.747301587301587	Y0zjb1cI6aEs_13.000_23.000.wav
Cat	8.99174603174603	9.269841269841269	Y0zjb1cI6aEs_13.000_23.000.wav
Frying	0.8342857142857142	7.045079365079364	Y1-0EYLUEbRo_340.000_350.000.wav
Frying	7.6939682539682535	8.250158730158729	Y1-0EYLUEbRo_340.000_350.000.wav
Frying	8.62095238095238	9.547936507936507	Y1-0EYLUEbRo_340.000_350.000.wav
Speech	0.0	10.01142857142857	Y1-0EYLUEbRo_340.000_350.000.wav
Running_water	0.0	2.1320634920634918	Y13YvwUoLde8_10.000_20.000.wav
Speech	0.0	0.3707936507936508	Y13YvwUoLde8_10.000_20.000.wav
Running_water	0.0	0.9269841269841269	Y18-ffRBe48A_20.000_30.000.wav
Running_water	2.317460317460317	10.01142857142857	Y18-ffRBe48A_20.000_30.000.wav
Frying	1.761269841269841	10.01142857142857	Y18hLbtiGqes_40.000_50.000.wav
Running_water	0.0	2.2247619047619045	Y18hLbtiGqes_40.000_50.000.wav
Running_water	3.986031746031746	10.01142857142857	Y19PS9dyGe64_100.000_110.000.wav
Cat	9.826031746031745	10.01142857142857	Y19UacScA26s_70.000_80.000.wav
