event_label	onset	offset	filename
Vacuum_cleaner	2.688253968253968	7.6939682539682535	Y00pbt6aJV8Y_350.000_360.000.wav
Frying	0.0	10.01142857142857	Y02sD1KJeoGA_50.000_60.000.wav
Running_water	0.0	7.879365079365079	Y0bjUq9XMMmQ_30.000_40.000.wav
Dog	3.7079365079365076	4.449523809523809	Y0cH_NlhhMAs_30.000_40.000.wav
Running_water	1.9466666666666665	6.766984126984126	Y0eh_N-cmcuI_350.000_360.000.wav
Speech	7.786666666666666	10.01142857142857	Y0eh_N-cmcuI_350.000_360.000.wav
Cat	6.396190476190476	6.952380952380952	Y0hAK5f1tDok_30.000_40.000.wav
Speech	2.039365079365079	3.615238095238095	Y0kAaPH2wrvM_140.000_150.000.wav
Speech	4.356825396825396	4.634920634920634	Y0kAaPH2wrvM_140.000_150.000.wav
Speech	7.508571428571428	8.62095238095238	Y0kAaPH2wrvM_140.000_150.000.wav
Vacuum_cleaner	0.0	1.9466666666666665	Y0kAaPH2wrvM_140.000_150.000.wav
Vacuum_cleaner	3.522539682539682	4.171428571428571	Y0kAaPH2wrvM_140.000_150.000.wav
Electric_shaver_toothbrush	5.376507936507936	9.177142857142856	Y0KarxIguv18_180.000_190.000.wav
Dog	0.0	6.488888888888888	Y0lNm9pXXHxA_0.000_9.000.wav
Running_water	2.5028571428571427	9.826031746031745	Y0plDocPM9Ig_80.000_90.000.wav
Cat	1.761269841269841	2.688253968253968	Y0q87keOtUNQ_21.000_31.000.wav
Cat	3.7079365079365076	4.542222222222222	Y0q87keOtUNQ_21.000_31.000.wav
Cat	5.932698412698413	6.488888888888888	Y0q87keOtUNQ_21.000_31.000.wav
Dog	9.269841269841269	9.547936507936507	Y0q87keOtUNQ_21.000_31.000.wav
Running_water	0.0	0.46349206349206346	Y0sYcEVTfF2E_0.000_10.000.wav
Running_water	4.2641269841269835	8.806349206349205	Y0sYcEVTfF2E_0.000_10.000.wav
Speech	0.7415873015873016	1.2977777777777777	Y0sYcEVTfF2E_0.000_10.000.wav
Speech	1.5758730158730159	2.039365079365079	Y0sYcEVTfF2E_0.000_10.000.wav
Speech	2.5028571428571427	4.078730158730158	Y0sYcEVTfF2E_0.000_10.000.wav
Running_water	0.0	5.747301587301587	Y0um2ui52eyo_60.000_70.000.wav
Cat	1.4831746031746031	2.9663492063492063	Y0UN02RkbG_U_7.000_17.000.wav
Cat	3.8006349206349204	4.634920634920634	Y0UN02RkbG_U_7.000_17.000.wav
Cat	7.508571428571428	8.157460317460316	Y0UN02RkbG_U_7.000_17.000.wav
Running_water	0.0	2.2247619047619045	Y0_WMZB4Xc5o_30.000_40.000.wav
Running_water	2.5028571428571427	10.01142857142857	Y-0X1juZHG6I_30.000_40.000.wav
Frying	0.46349206349206346	0.8342857142857142	Y0xciMnHCZL0_30.000_40.000.wav
Frying	2.5955555555555554	3.8006349206349204	Y0xciMnHCZL0_30.000_40.000.wav
Frying	4.171428571428571	5.84	Y0xciMnHCZL0_30.000_40.000.wav
Cat	0.0	0.6488888888888888	Y0XMeGiszPYE_30.000_40.000.wav
Cat	1.8539682539682538	2.317460317460317	Y0XMeGiszPYE_30.000_40.000.wav
Cat	9.64063492063492	10.01142857142857	Y0XMeGiszPYE_30.000_40.000.wav
